customer_id,country,state,city,zip_code,lat_long,latitude,longitude,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn_value,churn_score,cltv,churn_reason,customer_type,cltv_type
4878-BUNFV,United States,California,Oakland,94621,"37.750553, -122.197175",37.750553,-122.197175,Male,No,Yes,Yes,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.7,828.85,0,76,5320,,Loyal,High
1872-EBWSC,United States,California,Berkeley,94702,"37.866009, -122.286228",37.866009,-122.286228,Female,No,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.35,617.35,0,66,4840,,Established,Medium
7026-YMSBE,United States,California,Berkeley,94704,"37.871416, -122.246597",37.871416,-122.246597,Male,No,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.7,625.05,0,59,3302,,Established,Low
6997-UVGOX,United States,California,Albany,94706,"37.890274, -122.295192",37.890274,-122.295192,Male,No,Yes,Yes,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),85.45,6029.9,0,44,5394,,Loyal,High
9674-EHPPG,United States,California,Berkeley,94707,"37.897753, -122.279391",37.897753,-122.279391,Male,No,Yes,No,46,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),40.4,1842.7,0,44,2519,,Loyal,Low
5440-VHLUL,United States,California,Berkeley,94710,"37.872902, -122.303708",37.872902,-122.303708,Male,No,No,No,69,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),105.2,7386.05,0,47,6247,,Loyal,High
5781-BKHOP,United States,California,Richmond,94801,"37.945288, -122.383941",37.945288,-122.383941,Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),100.65,7334.05,0,20,6380,,Loyal,High
5213-TWWJU,United States,California,Richmond,94804,"37.921034, -122.341798",37.921034,-122.341798,Male,No,No,No,28,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,91.0,2626.15,0,66,2448,,Established,Low
8628-MFKAX,United States,California,San Pablo,94806,"37.980269, -122.342635",37.980269,-122.342635,Female,Yes,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),116.75,8277.05,0,68,5098,,Loyal,Medium
7629-WIXZF,United States,California,San Rafael,94903,"38.018065, -122.546024",38.018065,-122.546024,Female,No,No,No,7,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,59.1,369.25,0,29,4770,,New,Medium
5445-GLVOT,United States,California,Greenbrae,94904,"37.946617, -122.563571",37.946617,-122.563571,Female,No,No,No,22,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.8,1049.05,0,29,4667,,Established,Medium
3976-HXHCE,United States,California,Belvedere Tiburon,94920,"37.885629, -122.46858",37.885629,-122.46858,Male,No,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.3,1414.8,0,42,4722,,Loyal,Medium
2466-NEJOJ,United States,California,Bodega,94922,"38.343282, -122.9755",38.343282,-122.9755,Male,No,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.65,169.75,0,38,4535,,New,Medium
0254-KCJGT,United States,California,Bodega Bay,94923,"38.377165, -123.037957",38.377165,-123.037957,Male,No,Yes,No,52,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),81.4,4354.45,0,64,4628,,Loyal,Medium
5472-CVMDX,United States,California,Bolinas,94924,"37.943087, -122.72379",37.943087,-122.72379,Female,No,No,No,68,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,38.9,2719.2,0,45,5278,,Loyal,High
6461-SZMCV,United States,California,Corte Madera,94925,"37.924014, -122.511694",37.924014,-122.511694,Female,No,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),87.95,6365.35,0,71,4278,,Loyal,Medium
8150-QUDFX,United States,California,Rohnert Park,94928,"38.34719, -122.697822",38.34719,-122.697822,Male,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.85,51.6,0,64,3300,,New,Low
9508-ILZDG,United States,California,Dillon Beach,94929,"38.24458, -122.956268",38.24458,-122.956268,Female,Yes,No,No,34,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,96.35,3190.25,0,32,5425,,Established,High
2346-DJQTB,United States,California,Fairfax,94930,"37.971751, -122.611873",37.971751,-122.611873,Female,No,No,No,35,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,24.15,812.5,0,75,5097,,Established,Medium
1697-LYYYX,United States,California,Cotati,94931,"38.326215, -122.718742",38.326215,-122.718742,Female,No,Yes,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.1,1143.8,0,57,4376,,Loyal,Medium
1942-OQFRW,United States,California,Forest Knolls,94933,"38.010092, -122.689442",38.010092,-122.689442,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.0,44.0,0,61,2785,,New,Low
9640-ZSLDC,United States,California,Lagunitas,94938,"38.021772, -122.691744",38.021772,-122.691744,Female,No,Yes,Yes,53,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),60.6,3297.0,0,38,4854,,Loyal,Medium
4231-LZUYM,United States,California,Larkspur,94939,"37.937082, -122.532369",37.937082,-122.532369,Female,No,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.65,1887.0,0,22,5613,,Loyal,High
6128-AQBMT,United States,California,Nicasio,94946,"38.065359, -122.665566",38.065359,-122.665566,Male,Yes,Yes,No,41,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,53.95,2215.4,0,46,3920,,Loyal,Low
3594-BDSOA,United States,California,Novato,94947,"38.112166, -122.634384",38.112166,-122.634384,Female,No,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.4,482.8,0,79,3071,,Established,Low
5133-VRSAB,United States,California,Olema,94950,"38.052209, -122.775567",38.052209,-122.775567,Male,No,No,No,8,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,29.35,216.45,0,59,5369,,New,High
5996-DAOQL,United States,California,Penngrove,94951,"38.325599, -122.642352",38.325599,-122.642352,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.45,20.45,0,80,2184,,New,Low
6838-YAUVY,United States,California,Petaluma,94952,"38.237018, -122.77872",38.237018,-122.77872,Female,No,No,No,54,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),95.1,5064.85,0,67,4825,,Loyal,Medium
0484-JPBRU,United States,California,Petaluma,94954,"38.235021, -122.557332",38.235021,-122.557332,Male,No,No,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.25,996.45,0,40,3461,,Loyal,Low
7883-ROJOC,United States,California,Point Reyes Station,94956,"38.060264, -122.830646",38.060264,-122.830646,Female,No,Yes,No,19,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.9,839.65,0,76,5842,,Established,High
0244-LGNFY,United States,California,San Anselmo,94960,"37.99272, -122.575026",37.99272,-122.575026,Female,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),92.65,6733.0,0,75,6342,,Loyal,High
7274-CGTOD,United States,California,San Geronimo,94963,"38.00474, -122.663717",38.00474,-122.663717,Male,No,No,No,62,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),43.7,2618.3,0,58,5254,,Loyal,High
4295-YURET,United States,California,San Quentin,94964,"37.942551, -122.491642",37.942551,-122.491642,Female,Yes,Yes,Yes,56,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),72.6,4084.35,0,79,6357,,Loyal,High
4635-EJYPD,United States,California,Tomales,94971,"38.240769, -122.901041",38.240769,-122.901041,Male,No,Yes,Yes,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.95,613.95,0,49,4735,,Established,Medium
1866-ZSLJM,United States,California,Valley Ford,94972,"38.339996, -122.935056",38.339996,-122.935056,Male,No,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.5,402.85,0,75,5654,,Established,High
4636-TVXVG,United States,California,Woodacre,94973,"38.005839, -122.638155",38.005839,-122.638155,Male,No,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.95,1244.8,0,32,4803,,Loyal,Medium
4236-UJPWO,United States,California,Alviso,95002,"37.449537, -121.994813",37.449537,-121.994813,Female,No,No,No,2,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,24.5,46.4,0,54,5786,,New,High
9392-XBGTD,United States,California,Aptos,95003,"37.013471, -121.877877",37.013471,-121.877877,Male,No,No,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.6,581.85,0,56,2924,,Established,Low
6402-SSEJG,United States,California,Ben Lomond,95005,"37.078873, -122.090386",37.078873,-122.090386,Female,No,No,No,25,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,61.05,1540.2,0,76,3695,,Established,Low
1169-SAOCL,United States,California,Brookdale,95007,"37.106902, -122.100006",37.106902,-122.100006,Male,No,No,No,49,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),106.65,5168.1,0,27,5154,,Loyal,High
1110-KYLGQ,United States,California,Campbell,95008,"37.279689, -121.954567",37.279689,-121.954567,Female,No,No,No,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),108.25,6780.1,0,39,5331,,Loyal,High
9929-PLVPA,United States,California,Capitola,95010,"36.977025, -121.952864",36.977025,-121.952864,Female,No,No,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.4,94.5,0,65,4929,,New,Medium
3518-PZXZQ,United States,California,Castroville,95012,"36.784481, -121.759054",36.784481,-121.759054,Female,No,Yes,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,55.3,55.3,0,37,2849,,New,Low
2371-JUNGC,United States,California,Cupertino,95014,"37.306612, -122.080621",37.306612,-122.080621,Male,No,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,208.0,0,33,4032,,New,Medium
7693-QPEFS,United States,California,Davenport,95017,"37.114335, -122.237162",37.114335,-122.237162,Male,Yes,No,No,52,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),72.95,3829.75,0,72,4368,,Loyal,Medium
0924-BJCRC,United States,California,Felton,95018,"37.089111, -122.062213",37.089111,-122.062213,Female,Yes,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,89.45,5294.6,0,44,4340,,Loyal,Medium
5074-FBGHB,United States,California,Freedom,95019,"36.936228, -121.785559",36.936228,-121.785559,Male,No,No,No,64,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),104.65,6889.8,0,80,6443,,Loyal,High
2351-BKRZW,United States,California,Gilroy,95020,"37.03889, -121.528955",37.03889,-121.528955,Female,No,Yes,Yes,43,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),75.2,3254.35,0,23,3976,,Loyal,Medium
4455-BFSPD,United States,California,Hollister,95023,"36.875409, -121.279679",36.875409,-121.279679,Female,No,Yes,No,61,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),101.15,6383.9,0,79,5177,,Loyal,High
3948-KXDUF,United States,California,Los Gatos,95033,"37.160194, -121.945611",37.160194,-121.945611,Male,No,No,No,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),68.75,4447.55,0,60,5454,,Loyal,High
2323-ARSVR,United States,California,Milpitas,95035,"37.441931, -121.878502",37.441931,-121.878502,Male,No,Yes,No,67,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,111.05,7321.05,0,67,6103,,Loyal,High
0815-MFZGM,United States,California,Morgan Hill,95037,"37.161544, -121.649371",37.161544,-121.649371,Female,No,Yes,No,42,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),99.0,4135.0,0,76,4545,,Loyal,Medium
5480-XTFFL,United States,California,Mount Hermon,95041,"37.051166, -122.056194",37.051166,-122.056194,Female,No,Yes,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,21.0,697.7,0,24,5225,,Established,High
8295-FHIVV,United States,California,Paicines,95043,"36.525703, -120.952122",36.525703,-120.952122,Male,No,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.4,168.65,0,56,5873,,New,High
9086-YJYXS,United States,California,San Martin,95046,"37.084697, -121.606417",37.084697,-121.606417,Male,No,Yes,Yes,34,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),77.2,2753.8,0,58,3997,,Established,Medium
1179-INLAT,United States,California,Santa Clara,95050,"37.351214, -121.952417",37.351214,-121.952417,Male,No,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.45,69.25,0,32,2787,,New,Low
7909-FIOIY,United States,California,Santa Clara,95051,"37.348129, -121.98469",37.348129,-121.98469,Female,No,Yes,Yes,19,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.85,434.8,0,39,2958,,Established,Low
6351-SCJKT,United States,California,Santa Cruz,95062,"36.974575, -121.991149",36.974575,-121.991149,Male,No,No,No,3,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,41.35,107.25,0,46,5534,,New,High
5468-BPMMO,United States,California,Santa Cruz,95064,"37.007882, -122.065975",37.007882,-122.065975,Male,No,Yes,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.6,851.2,0,59,5092,,Loyal,Medium
0197-PNKNK,United States,California,Scotts Valley,95066,"37.070177, -122.010077",37.070177,-122.010077,Female,No,Yes,Yes,69,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Bank transfer (automatic),84.45,5848.6,0,49,5629,,Loyal,High
2439-QKJUL,United States,California,Saratoga,95070,"37.257772, -122.051824",37.257772,-122.051824,Male,No,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,109.8,0,44,5064,,New,Medium
1194-SPVSP,United States,California,Soquel,95073,"37.023669, -121.946461",37.023669,-121.946461,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.65,19.65,0,79,3625,,New,Low
9534-NSXEM,United States,California,Watsonville,95076,"36.931654, -121.752383",36.931654,-121.752383,Male,No,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.65,595.5,0,79,2194,,Established,Low
8929-KSWIH,United States,California,San Jose,95111,"37.284265, -121.827673",37.284265,-121.827673,Male,No,No,No,25,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),99.3,2513.5,0,23,3847,,Established,Low
2250-IVBWA,United States,California,San Jose,95112,"37.343827, -121.883119",37.343827,-121.883119,Male,No,Yes,Yes,64,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,81.05,5135.35,0,48,5168,,Loyal,High
1810-MVMAI,United States,California,San Jose,95113,"37.333851, -121.891147",37.333851,-121.891147,Male,No,Yes,Yes,30,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,67.6,2000.2,0,33,4104,,Established,Medium
9506-UXUSK,United States,California,San Jose,95116,"37.350284, -121.852855",37.350284,-121.852855,Male,No,No,No,13,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,931.75,0,30,4599,,Established,Medium
1229-RCALF,United States,California,San Jose,95117,"37.311088, -121.961786",37.311088,-121.961786,Female,No,Yes,No,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,115.0,7396.15,0,45,5189,,Loyal,High
3572-UOLYZ,United States,California,San Jose,95118,"37.255479, -121.889838",37.255479,-121.889838,Female,No,No,Yes,46,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),84.8,3958.85,0,39,5756,,Loyal,High
1429-UYJSV,United States,California,San Jose,95119,"37.233226, -121.78809",37.233226,-121.78809,Female,No,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.7,260.9,0,62,3423,,New,Low
6366-XIVKZ,United States,California,San Jose,95122,"37.32886, -121.834567",37.32886,-121.834567,Female,No,Yes,Yes,13,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,63.15,816.8,0,46,5916,,Established,High
